StudentID,Gender,Year_02,Kinder_Age,Disability,NCCD-Funded,01.SES,02.SES,NumSibling,SiblingOrder,NumAbvYear9,NumAbvDiploma,NumProf,Burt-01-SOY,Burt-01-EOY,Clay-01-SOY,Clay-01-EOY,TextLevel-01-SOY,TextLevel-01-MOY,TextLevel-01-EOY,TextLevel-02-SOY,TextLevel-02-MOY,TextLevel-02-EOY,WritingVocab-01-SOY,HRSIW-01-SOY,Counting-01,Counting-02,Place Value-01,Place Value-02,Addition and Subtraction-01,Addition and Subtraction-02,Multiplication and Division-01,Multiplication and Division-02,Year3_Writing_At_Risk,Burt-01-ROC,Clay-01-ROC,TextLevel-01-ROC,TextLevel-02-ROC,TextLevel-01-02-ROC,Year3_Writing_At_Risk_N,Counting-02-ROC,Place Value-02-ROC,Addition and Subtraction-02-ROC,Multiplication and Division-02-ROC,Gender_N,Disability_N
SN58698657,Female,2018,4.8,Disability_Cognitive,1,110,110,3,2,2,2,1,15,26,5,11,2,8,20,19,24,26,12,19,1,2,1,2,0,2,0,2,False,73.33,120.0,900.0,36.84,30.0,0,100.0,100.0,2.0,2.0,0,0
SN11899719,Female,2018,5.2,Disability_Cognitive,0,93,93,2,1,2,0,0,4,27,1,11,4,13,16,14,15,20,13,19,2,3,1,2,1,2,1,1,False,575.0,1000.0,300.0,42.86,25.0,0,50.0,100.0,100.0,0.0,0,0
SN37801345,Female,2017,5.4,Disability_Non-disable,0,98,98,2,2,2,1,1,24,29,2,0,14,18,23,24,27,28,37,39,1,2,1,2,1,1,2,0,False,20.83,-100.0,64.29,16.67,21.74,0,100.0,100.0,0.0,-100.0,0,1
SN16494983,Male,2018,5.4,Disability_Cognitive,0,115,115,2,2,2,1,1,11,33,1,0,12,13,20,19,24,28,18,28,2,4,2,2,2,4,2,2,False,200.0,-100.0,66.67,47.37,40.0,0,100.0,0.0,100.0,0.0,1,0
SN59692615,Male,2020,5.2,Disability_Non-disable,0,94,94,1,1,2,0,1,15,25,0,14,7,11,16,17,20,29,26,25,1,3,1,3,3,2,0,2,True,66.67,14.0,128.57,70.59,81.25,1,200.0,200.0,-33.33,2.0,1,1
SN38229628,Female,2016,5.1,Disability_Non-disable,0,103,103,3,1,2,2,2,12,29,8,17,6,8,17,17,20,23,13,31,2,2,0,1,1,2,0,2,True,141.67,112.5,183.33,35.29,35.29,1,0.0,1.0,100.0,2.0,0,1
SN23128235,Male,2020,5.3,Disability_Non-disable,0,105,105,1,1,2,2,2,69,86,0,0,29,30,29,31,32,29,20,51,4,5,2,3,2,5,2,4,False,24.64,0.0,0.0,-6.45,0.0,0,25.0,50.0,150.0,100.0,1,1
SN60433534,Male,2018,5.0,Disability_Non-disable,0,95,95,2,1,2,1,2,13,32,10,15,9,11,23,19,19,28,17,14,0,2,1,1,0,1,1,2,True,146.15,50.0,155.56,47.37,21.74,1,2.0,0.0,1.0,100.0,1,1
SN15528058,Male,2018,5.5,Disability_Non-disable,0,94,94,4,2,2,2,1,24,27,0,2,7,19,23,27,27,32,4,29,1,1,1,1,0,3,2,2,True,12.5,2.0,228.57,18.52,39.13,1,0.0,0.0,3.0,0.0,1,1
SN33086937,Female,2017,5.2,Disability_Non-disable,0,95,95,4,1,2,1,1,30,41,1,1,9,15,18,18,23,25,18,34,1,2,1,1,1,1,1,2,True,36.67,0.0,100.0,38.89,38.89,1,100.0,0.0,0.0,100.0,0,1
SN09266093,Female,2016,5.5,Disability_Non-disable,0,97,97,1,1,2,2,2,33,45,0,0,19,20,24,25,24,28,30,37,1,2,1,2,3,2,2,2,False,36.36,0.0,26.32,12.0,16.67,0,100.0,100.0,-33.33,0.0,0,1
SN08773767,Male,2018,5.7,Disability_Non-disable,0,114,114,2,2,0,0,0,47,77,0,2,24,26,30,31,29,30,22,35,5,5,1,4,3,5,2,4,False,63.83,2.0,25.0,-3.23,0.0,0,0.0,300.0,66.67,100.0,1,1
SN84143480,Female,2017,4.7,Disability_Non-disable,0,99,99,3,3,3,0,1,24,31,0,13,10,13,19,22,26,31,20,29,2,3,1,2,1,1,1,2,False,29.17,13.0,90.0,40.91,63.16,0,50.0,100.0,0.0,100.0,0,1
SN27962702,Male,2021,5.6,Disability_Cognitive,0,78,78,2,2,2,2,1,25,34,0,0,15,13,20,19,23,23,22,35,1,3,1,1,1,1,0,1,True,36.0,0.0,33.33,21.05,15.0,1,200.0,0.0,0.0,1.0,1,0
SN74910728,Female,2020,5.4,Disability_Non-disable,0,104,104,2,1,2,2,1,33,48,2,2,11,17,23,26,24,29,18,44,2,2,1,1,1,1,2,1,False,45.45,0.0,109.09,11.54,26.09,0,0.0,0.0,0.0,-50.0,0,1
SN20086080,Male,2016,5.9,Disability_Non-disable,0,104,104,3,1,2,2,0,52,66,2,0,12,18,23,25,28,29,28,37,3,5,1,4,4,4,0,2,True,26.92,-100.0,91.67,16.0,26.09,1,66.67,300.0,0.0,2.0,1,1
SN18088226,Female,2018,4.8,Disability_Non-disable,0,95,95,2,2,2,2,2,34,59,0,2,16,18,26,24,29,29,44,40,3,4,2,2,2,2,2,2,False,73.53,2.0,62.5,20.83,11.54,0,33.33,0.0,0.0,0.0,0,1
SN55202867,Male,2021,4.9,Disability_Non-disable,0,113,102,2,2,2,1,1,19,53,0,0,7,18,24,20,24,28,27,38,2,4,1,2,2,2,2,2,False,178.95,0.0,242.86,40.0,16.67,0,100.0,100.0,0.0,0.0,1,1
SN44873254,Female,2016,5.7,Disability_Non-disable,0,101,101,4,4,2,0,0,41,48,0,0,22,28,29,32,28,31,67,37,2,4,1,1,2,3,2,2,False,17.07,0.0,31.82,-3.12,6.9,0,100.0,0.0,50.0,0.0,0,1
SN36535030,Male,2017,5.4,Disability_Non-disable,0,101,101,2,1,2,1,1,29,54,0,0,18,23,27,30,29,30,31,34,2,4,2,3,1,2,1,2,False,86.21,0.0,50.0,0.0,11.11,0,100.0,50.0,100.0,100.0,1,1
SN61521451,Female,2021,5.4,Disability_Non-disable,0,116,104,2,2,2,0,1,23,40,1,0,15,10,18,24,24,25,11,40,0,3,1,2,1,1,1,0,True,73.91,-100.0,20.0,4.17,38.89,1,3.0,100.0,0.0,-100.0,0,1
SN06453338,Female,2017,5.5,Disability_Non-disable,0,95,95,2,2,2,2,2,31,46,0,2,15,21,29,28,26,30,29,37,2,4,1,2,2,2,2,2,False,48.39,2.0,93.33,7.14,3.45,0,100.0,100.0,0.0,0.0,0,1
SN62928072,Female,2018,5.9,Disability_Physical,0,97,97,1,1,2,1,0,6,28,4,14,8,10,15,17,21,25,10,23,1,2,1,1,0,2,0,1,True,366.67,250.0,87.5,47.06,66.67,1,100.0,0.0,2.0,1.0,0,2
SN26068869,Male,2020,4.9,Disability_Cognitive,1,110,110,3,1,2,2,1,26,32,7,13,11,12,21,23,25,29,30,38,2,3,1,1,2,2,2,2,True,23.08,85.71,90.91,26.09,38.1,1,50.0,0.0,0.0,0.0,1,0
SN84836985,Female,2016,4.9,Disability_Non-disable,0,101,101,1,1,0,0,0,14,35,6,11,8,17,22,25,23,5,13,34,0,2,1,1,0,0,0,0,False,150.0,83.33,175.0,-80.0,-77.27,0,2.0,0.0,0.0,0.0,0,1
SN71486565,Male,2017,5.3,Disability_Cognitive,0,99,99,3,3,2,1,0,6,33,3,16,2,14,24,21,24,27,12,22,2,3,1,2,1,2,0,2,False,450.0,433.33,1100.0,28.57,12.5,0,50.0,100.0,100.0,2.0,1,0
SN99791631,Male,2017,5.2,Disability_Non-disable,0,100,100,5,5,2,0,0,26,33,0,0,13,14,24,22,23,26,37,34,0,2,1,2,1,2,2,2,True,26.92,0.0,84.62,18.18,8.33,1,2.0,100.0,100.0,0.0,1,1
SN15193918,Female,2020,5.2,Disability_Non-disable,0,99,99,3,2,2,1,0,15,35,9,14,6,14,20,14,21,26,8,31,2,2,1,1,2,1,1,2,False,133.33,55.56,233.33,85.71,30.0,0,0.0,0.0,-50.0,100.0,0,1
SN05509967,Male,2020,5.3,Disability_Non-disable,0,115,115,1,1,2,2,1,16,39,1,0,12,14,22,22,25,29,28,40,1,4,1,2,2,4,2,2,False,143.75,-100.0,83.33,31.82,31.82,0,300.0,100.0,100.0,0.0,1,1
SN12168665,Male,2017,5.4,Disability_Non-disable,0,120,120,2,1,0,0,0,30,53,0,0,16,16,19,24,22,27,56,37,2,4,2,0,2,1,2,2,False,76.67,0.0,18.75,12.5,42.11,0,100.0,-100.0,-50.0,0.0,1,1
SN91663107,Female,2020,5.1,Disability_Non-disable,0,109,109,3,3,2,0,0,23,33,0,0,16,20,25,26,30,31,24,26,2,2,1,2,2,2,1,2,False,43.48,0.0,56.25,19.23,24.0,0,0.0,100.0,0.0,100.0,0,1
SN34540141,Male,2018,5.0,Disability_Non-disable,0,97,97,3,3,2,2,1,23,38,0,0,9,12,17,18,22,26,23,21,2,2,1,1,2,2,2,2,True,65.22,0.0,88.89,44.44,52.94,1,0.0,0.0,0.0,0.0,1,1
SN69911962,Female,2017,5.4,Disability_Non-disable,0,103,103,1,1,0,0,0,29,33,14,2,10,13,22,28,25,31,31,33,1,2,1,2,1,2,1,2,False,13.79,-85.71,120.0,10.71,40.91,0,100.0,100.0,100.0,100.0,0,1
SN74447641,Male,2018,5.4,Disability_Non-disable,0,95,95,2,1,2,1,2,47,60,0,0,25,25,31,30,31,29,50,33,4,5,2,2,5,5,2,4,False,27.66,0.0,24.0,-3.33,-6.45,0,25.0,0.0,0.0,100.0,1,1
SN05415969,Male,2016,5.0,Disability_Non-disable,0,101,101,2,2,1,1,0,15,34,0,15,9,10,16,20,18,24,16,29,2,3,1,1,2,1,0,1,False,126.67,15.0,77.78,20.0,50.0,0,50.0,0.0,-50.0,1.0,1,1
SN11983545,Male,2017,5.8,Disability_Cognitive,0,116,116,1,1,0,0,0,3,28,4,11,1,10,14,16,16,31,6,10,0,3,1,2,1,4,0,2,True,833.33,175.0,1300.0,93.75,121.43,1,3.0,100.0,300.0,2.0,1,0
SN31306163,Female,2020,4.8,Disability_Cognitive,1,114,114,2,2,0,0,0,13,29,10,0,11,13,19,27,26,30,13,28,1,2,0,1,0,2,0,2,False,123.08,-100.0,72.73,11.11,57.89,0,100.0,1.0,2.0,2.0,0,0
SN35203986,Female,2018,5.0,Disability_Non-disable,0,120,120,2,1,2,2,2,16,35,11,9,8,11,20,22,25,27,30,30,1,4,1,1,1,4,1,2,False,118.75,-18.18,150.0,22.73,35.0,0,300.0,0.0,300.0,100.0,0,1
SN58034518,Female,2021,5.6,Disability_Non-disable,0,114,102,3,3,2,0,0,11,29,1,0,4,16,21,24,24,25,21,38,2,3,1,1,2,2,2,1,False,163.64,-100.0,425.0,4.17,19.05,0,50.0,0.0,0.0,-50.0,0,1
SN39692946,Female,2017,5.5,Disability_Non-disable,0,97,97,3,3,1,0,0,26,37,1,2,8,11,17,17,19,24,13,26,2,4,1,1,1,1,2,1,False,42.31,100.0,112.5,41.18,41.18,0,100.0,0.0,0.0,-50.0,0,1
SN31804322,Male,2020,5.4,Disability_Cognitive,0,104,104,2,1,2,2,2,37,40,0,0,18,17,22,17,23,25,21,40,1,2,1,2,1,2,1,2,False,8.11,0.0,22.22,47.06,13.64,0,100.0,100.0,100.0,100.0,1,0
SN61715836,Female,2017,5.0,Disability_Non-disable,0,97,97,2,1,0,0,0,23,32,0,11,6,9,17,17,23,27,12,23,2,3,1,2,0,2,0,2,False,39.13,11.0,183.33,58.82,58.82,0,50.0,100.0,2.0,2.0,0,1
SN88445049,Male,2020,5.3,Disability_Non-disable,0,105,105,1,1,0,0,0,30,36,0,3,13,21,25,26,26,29,11,42,2,2,0,1,1,2,1,1,False,20.0,3.0,92.31,11.54,16.0,0,0.0,1.0,100.0,0.0,1,1
SN22350712,Female,2018,4.9,Disability_Non-disable,0,103,103,2,1,2,2,2,26,41,0,1,15,19,21,23,24,32,32,35,2,4,0,2,2,4,1,2,False,57.69,1.0,40.0,39.13,52.38,0,100.0,2.0,100.0,100.0,0,1
SN91261994,Female,2018,4.9,Disability_Non-disable,0,95,95,1,1,2,2,2,30,43,0,2,16,21,21,20,20,25,19,33,1,3,1,2,0,2,1,1,False,43.33,2.0,31.25,25.0,19.05,0,200.0,100.0,2.0,0.0,0,1
SN54509693,Female,2021,4.8,Disability_Cognitive,0,114,102,1,1,1,1,1,22,44,0,0,10,16,23,31,29,30,26,32,2,2,1,2,2,2,0,2,False,100.0,0.0,130.0,-3.23,30.43,0,0.0,100.0,0.0,2.0,0,0
SN78322514,Female,2020,5.2,Disability_Non-disable,0,94,94,2,1,0,2,0,38,58,0,0,10,16,29,23,22,25,14,41,2,2,1,1,1,1,0,0,False,52.63,0.0,190.0,8.7,-13.79,0,0.0,0.0,0.0,0.0,0,1
SN41960361,Female,2020,4.9,Disability_Non-disable,0,109,109,3,3,0,2,1,30,46,0,2,21,22,25,29,29,30,27,40,2,2,1,1,1,2,0,1,False,53.33,2.0,19.05,3.45,20.0,0,0.0,0.0,100.0,1.0,0,1
SN33200777,Female,2017,4.9,Disability_SocialEmotional,0,120,116,2,2,1,1,1,13,29,7,13,7,10,16,19,20,29,25,28,2,4,1,2,2,0,2,2,False,123.08,85.71,128.57,52.63,81.25,0,100.0,100.0,-100.0,0.0,0,4
SN27648099,Male,2020,5.4,Disability_Non-disable,0,95,95,2,2,2,2,1,32,45,0,3,16,15,21,23,30,32,16,43,1,3,1,2,1,3,0,1,False,40.62,3.0,31.25,39.13,52.38,0,200.0,100.0,200.0,1.0,1,1
SN69714731,Female,2021,5.4,Disability_Cognitive,0,104,98,3,2,2,2,0,14,27,4,13,0,9,17,15,17,18,22,38,2,2,1,1,2,3,2,2,False,92.86,225.0,17.0,20.0,5.88,0,0.0,0.0,50.0,0.0,0,0
SN83617935,Female,2018,5.2,Disability_Non-disable,0,95,95,4,3,2,1,1,11,30,4,2,7,13,20,22,28,30,13,24,2,3,1,2,2,2,1,2,False,172.73,-50.0,185.71,36.36,50.0,0,50.0,100.0,0.0,100.0,0,1
SN32948467,Male,2020,5.5,Disability_Cognitive,0,112,112,2,2,2,1,1,34,63,0,0,13,14,20,23,26,28,8,46,2,2,1,2,2,2,1,2,True,85.29,0.0,53.85,21.74,40.0,1,0.0,100.0,0.0,100.0,1,0
SN42055394,Male,2020,5.3,Disability_Non-disable,0,94,94,2,2,2,2,1,23,42,11,2,4,11,23,27,26,28,23,36,2,2,1,2,1,4,1,2,False,82.61,-81.82,475.0,3.7,21.74,0,0.0,100.0,300.0,100.0,1,1
SN84326209,Female,2018,5.4,Disability_Cognitive,0,101,101,3,1,1,1,0,1,16,2,2,1,7,10,9,19,19,0,11,0,3,0,1,0,2,0,2,True,1500.0,0.0,900.0,111.11,90.0,1,3.0,1.0,2.0,2.0,0,0
SN25229325,Male,2016,5.7,Disability_Non-disable,0,114,114,2,2,2,2,2,30,44,0,0,13,15,25,25,29,31,21,32,2,4,1,2,0,1,0,2,False,46.67,0.0,92.31,24.0,24.0,0,100.0,100.0,1.0,2.0,1,1
SN34929740,Male,2021,5.2,Disability_Cognitive,0,114,102,3,3,2,2,2,21,30,0,0,10,13,17,20,23,26,20,29,1,2,1,2,0,1,0,2,True,42.86,0.0,70.0,30.0,52.94,1,100.0,100.0,1.0,2.0,1,0
SN21005106,Female,2021,5.0,Disability_Non-disable,0,94,91,1,1,2,2,2,54,63,2,0,27,29,30,27,30,30,28,43,3,5,2,2,4,5,2,3,False,16.67,-100.0,11.11,11.11,0.0,0,66.67,0.0,25.0,50.0,0,1
SN55445480,Male,2018,4.9,Disability_Cognitive,1,109,109,2,2,2,1,0,19,30,13,16,10,17,20,22,21,30,26,26,1,2,1,1,1,1,2,2,False,57.89,23.08,100.0,36.36,50.0,0,100.0,0.0,0.0,0.0,1,0
SN27214811,Male,2016,5.6,Disability_Non-disable,0,101,101,2,1,2,2,1,29,70,0,1,15,13,26,31,31,30,39,36,4,4,2,2,1,5,0,3,False,141.38,1.0,73.33,-3.23,15.38,0,0.0,0.0,400.0,3.0,1,1
SN38230721,Male,2020,5.4,Disability_Cognitive,0,97,97,2,1,2,0,0,10,29,0,12,5,11,17,21,22,24,13,35,4,4,1,1,2,3,2,2,False,190.0,12.0,240.0,14.29,41.18,0,0.0,0.0,50.0,0.0,1,0
SN34595852,Female,2020,5.2,Disability_Non-disable,0,110,110,3,3,2,2,2,27,44,0,1,16,15,21,24,20,25,26,41,2,2,1,1,1,1,0,2,False,62.96,1.0,31.25,4.17,19.05,0,0.0,0.0,0.0,2.0,0,1
SN07971321,Male,2021,5.4,Disability_Non-disable,0,120,109,3,2,2,1,0,27,41,0,13,6,5,21,19,27,26,11,35,2,2,1,1,1,2,0,2,True,51.85,13.0,250.0,36.84,23.81,1,0.0,0.0,100.0,2.0,1,1
SN34293074,Male,2021,5.3,Disability_Non-disable,0,96,95,3,1,2,2,2,4,23,5,10,6,13,18,21,21,20,7,15,1,2,1,1,1,2,1,1,False,475.0,100.0,200.0,-4.76,11.11,0,100.0,0.0,100.0,0.0,1,1
SN29795564,Female,2016,4.9,Disability_Cognitive,0,97,97,2,2,0,0,0,7,33,3,15,7,11,17,22,25,24,7,14,1,3,0,2,1,2,0,2,False,371.43,400.0,142.86,9.09,41.18,0,200.0,2.0,100.0,2.0,0,0
SN79872924,Female,2020,5.6,Disability_Cognitive,0,115,115,2,2,1,0,0,6,27,4,12,3,11,20,19,21,27,15,29,2,3,0,2,2,3,2,2,False,350.0,200.0,566.67,42.11,35.0,0,50.0,2.0,50.0,0.0,0,0
SN82020015,Male,2018,5.5,Disability_Cognitive,0,102,102,3,3,2,0,2,21,38,0,0,16,23,22,22,25,27,33,33,1,3,0,2,1,1,2,2,False,80.95,0.0,37.5,22.73,22.73,0,200.0,2.0,0.0,0.0,1,0
SN52154988,Male,2020,4.6,Disability_Non-disable,0,109,109,2,2,2,2,2,41,45,0,0,14,24,30,24,31,30,39,42,1,2,1,2,2,2,1,2,False,9.76,0.0,114.29,25.0,0.0,0,100.0,100.0,0.0,100.0,1,1
SN85089719,Male,2020,5.1,Disability_SocialEmotional,0,97,97,4,3,2,1,0,33,45,0,0,13,16,22,21,27,28,11,30,1,3,0,1,1,1,0,2,True,36.36,0.0,69.23,33.33,27.27,1,200.0,1.0,0.0,2.0,1,4
SN46911622,Male,2017,5.4,Disability_Non-disable,0,94,94,1,1,1,0,0,8,28,2,17,6,5,16,18,23,25,10,18,3,4,1,2,2,5,2,2,True,250.0,750.0,166.67,38.89,56.25,1,33.33,100.0,150.0,0.0,1,1
SN89508400,Male,2016,5.7,Disability_Non-disable,0,114,114,1,1,0,0,0,12,30,5,14,6,15,19,24,27,30,20,25,2,4,1,2,1,4,2,2,False,150.0,180.0,216.67,25.0,57.89,0,100.0,100.0,300.0,0.0,1,1
SN64519137,Male,2018,5.2,Disability_Cognitive,1,109,109,2,1,2,2,2,17,33,0,2,15,20,24,28,27,27,16,26,2,2,1,1,2,2,1,1,True,94.12,2.0,60.0,-3.57,12.5,1,0.0,0.0,0.0,0.0,1,0
SN49692227,Male,2020,5.9,Disability_Non-disable,0,95,95,2,1,2,2,1,53,73,0,0,24,28,30,29,26,31,34,42,3,5,1,3,1,4,2,2,False,37.74,0.0,25.0,6.9,3.33,0,66.67,200.0,300.0,0.0,1,1
SN81855897,Female,2021,5.7,Disability_Cognitive,0,117,108,2,1,2,2,2,29,45,0,0,14,19,21,22,23,28,19,42,2,2,1,1,1,2,1,2,False,55.17,0.0,50.0,27.27,33.33,0,0.0,0.0,100.0,100.0,0,0
SN05896632,Female,2017,5.2,Disability_Non-disable,0,95,95,3,2,2,0,0,24,34,1,0,10,13,21,16,23,21,35,41,2,2,1,1,1,2,1,2,True,41.67,-100.0,110.0,31.25,0.0,1,0.0,0.0,100.0,100.0,0,1
SN12243516,Female,2021,5.5,Disability_Non-disable,0,95,93,1,1,0,0,0,37,61,0,0,19,24,31,28,30,30,31,38,2,3,1,2,1,4,2,3,False,64.86,0.0,63.16,7.14,-3.23,0,50.0,100.0,300.0,50.0,0,1
SN02132811,Male,2021,6.2,Disability_Non-disable,0,94,91,1,1,1,1,0,6,23,2,7,3,11,13,13,19,20,7,6,1,2,1,1,1,2,1,2,False,283.33,250.0,333.33,53.85,53.85,0,100.0,0.0,100.0,100.0,1,1
SN49434481,Female,2016,5.3,Disability_Non-disable,0,114,114,3,2,2,1,1,31,42,13,15,12,18,26,30,28,33,34,34,1,4,1,1,2,2,2,2,False,35.48,15.38,116.67,10.0,26.92,0,300.0,0.0,0.0,0.0,0,1
SN87012649,Female,2018,5.6,Disability_Non-disable,0,112,112,3,1,1,1,2,22,35,0,1,11,17,20,19,25,27,24,28,2,2,1,1,2,2,0,2,False,59.09,1.0,81.82,42.11,35.0,0,0.0,0.0,0.0,2.0,0,1
SN88172071,Male,2021,5.3,Disability_Cognitive,0,102,97,1,1,2,1,0,8,25,3,16,4,8,17,16,24,26,11,27,3,2,2,2,3,4,2,2,True,212.5,433.33,325.0,62.5,52.94,1,-33.33,0.0,33.33,0.0,1,0
SN03217264,Female,2017,5.3,Disability_Non-disable,0,97,97,1,1,0,0,0,25,42,0,0,13,16,20,22,25,24,17,26,2,3,1,2,2,3,0,2,False,68.0,0.0,53.85,9.09,20.0,0,50.0,100.0,50.0,2.0,0,1
SN44274008,Female,2021,5.5,Disability_Non-disable,0,95,93,2,1,0,0,0,19,36,0,16,11,8,21,24,25,27,15,26,1,2,1,2,0,2,1,2,True,89.47,16.0,90.91,12.5,28.57,1,100.0,100.0,2.0,100.0,0,1
SN65542873,Male,2021,5.1,Disability_Cognitive,0,116,104,2,2,2,2,2,10,23,3,13,4,4,14,16,14,21,7,20,0,1,0,1,0,2,1,0,False,130.0,333.33,250.0,31.25,50.0,0,1.0,1.0,2.0,-100.0,1,0
SN83390992,Female,2021,5.5,Disability_Cognitive,1,99,94,3,1,2,1,1,10,32,0,13,7,13,19,23,26,30,11,14,1,2,1,1,1,1,1,2,True,220.0,13.0,171.43,30.43,57.89,1,100.0,0.0,0.0,100.0,0,0
SN22267305,Female,2020,4.9,Disability_Non-disable,0,112,112,2,1,2,2,2,20,39,0,0,13,15,20,19,23,26,14,35,2,3,1,1,0,1,1,2,False,95.0,0.0,53.85,36.84,30.0,0,50.0,0.0,1.0,100.0,0,1
SN09107149,Male,2017,5.5,Disability_Non-disable,0,115,115,3,1,1,1,0,27,31,13,12,15,17,20,22,24,27,25,30,1,3,1,4,1,4,1,2,False,14.81,-7.69,33.33,22.73,35.0,0,200.0,300.0,300.0,100.0,1,1
SN93288626,Female,2020,4.8,Disability_Non-disable,0,105,105,2,2,2,1,1,42,62,0,2,31,31,28,28,30,29,52,51,3,4,0,3,2,5,2,3,False,47.62,2.0,-9.68,3.57,3.57,0,33.33,3.0,150.0,50.0,0,1
SN30487081,Male,2017,5.3,Disability_Non-disable,0,95,95,6,3,0,0,0,29,30,0,17,7,12,17,19,19,24,17,30,1,2,1,1,1,0,1,1,True,3.45,17.0,142.86,26.32,41.18,1,100.0,0.0,-100.0,0.0,1,1
SN18265819,Male,2018,5.4,Disability_Cognitive,0,120,120,3,1,2,2,2,9,43,3,15,7,10,25,25,27,28,14,24,2,2,1,1,1,0,2,2,False,377.78,400.0,257.14,12.0,12.0,0,0.0,0.0,-100.0,0.0,1,0
SN99663758,Male,2020,5.2,Disability_Non-disable,0,103,103,2,2,2,0,1,16,43,0,0,5,18,20,25,29,30,15,30,2,2,1,1,1,2,2,0,False,168.75,0.0,300.0,20.0,50.0,0,0.0,0.0,100.0,-100.0,1,1
SN72344222,Male,2018,5.8,Disability_Non-disable,0,95,95,1,1,2,2,1,45,69,0,1,17,20,32,29,27,29,50,37,4,5,2,2,2,3,2,2,False,53.33,1.0,88.24,0.0,-9.38,0,25.0,0.0,50.0,0.0,1,1
SN36421865,Male,2020,5.6,Disability_Non-disable,0,102,102,4,4,2,2,2,21,34,12,14,11,15,16,23,28,30,20,35,3,4,1,2,2,2,2,2,False,61.9,16.67,45.45,30.43,87.5,0,33.33,100.0,0.0,0.0,1,1
SN80016031,Female,2018,4.9,Disability_Non-disable,0,89,89,4,3,0,0,1,2,35,1,2,1,9,19,19,19,28,9,16,2,3,1,1,1,3,1,2,False,1650.0,100.0,1800.0,47.37,47.37,0,50.0,0.0,200.0,100.0,0,1
SN98580480,Male,2020,5.5,Disability_Non-disable,0,94,94,4,4,2,0,0,27,40,0,0,13,14,22,22,26,24,23,36,3,4,1,2,2,3,2,2,True,48.15,0.0,69.23,9.09,9.09,1,33.33,100.0,50.0,0.0,1,1
SN85115981,Male,2017,5.5,Disability_Cognitive,0,95,95,2,1,2,1,1,22,40,0,3,11,17,25,25,24,25,29,29,2,3,2,2,2,4,2,2,False,81.82,3.0,127.27,0.0,0.0,0,50.0,0.0,100.0,0.0,1,0
SN45497620,Male,2018,4.8,Disability_Non-disable,0,95,95,5,5,2,0,0,9,25,3,13,7,11,16,18,17,22,11,10,2,3,1,1,1,2,2,2,True,177.78,333.33,128.57,22.22,37.5,1,50.0,0.0,100.0,0.0,1,1
SN52442388,Female,2017,5.1,Disability_Cognitive,1,102,102,4,4,2,2,1,10,37,4,12,3,15,17,23,24,31,27,27,4,4,1,2,2,3,2,1,False,270.0,200.0,466.67,34.78,82.35,0,0.0,100.0,50.0,-50.0,0,0
SN02823306,Female,2021,4.5,Disability_Non-disable,0,101,96,1,1,0,0,0,5,22,5,16,7,8,15,15,18,21,12,24,0,2,1,1,0,2,0,2,False,340.0,220.0,114.29,40.0,40.0,0,2.0,0.0,2.0,2.0,0,1
SN38343881,Male,2018,4.6,Disability_Non-disable,0,95,95,4,3,1,0,0,11,37,5,13,5,8,19,19,20,26,20,35,2,3,1,1,1,1,0,1,True,236.36,160.0,280.0,36.84,36.84,1,50.0,0.0,0.0,1.0,1,1
SN71963574,Male,2018,5.9,Disability_Cognitive,1,88,88,2,2,2,0,0,1,7,1,3,3,4,6,6,8,6,4,7,2,0,1,1,0,1,0,0,True,600.0,200.0,100.0,0.0,0.0,1,-100.0,0.0,1.0,0.0,1,0
SN47981503,Male,2017,5.1,Disability_Cognitive,0,97,97,3,3,2,1,0,36,45,0,0,15,15,20,23,24,27,25,39,3,3,1,2,1,1,2,2,False,25.0,0.0,33.33,17.39,35.0,0,0.0,100.0,0.0,0.0,1,0
SN35941153,Female,2016,4.8,Disability_Cognitive,0,97,97,2,2,0,0,0,15,35,10,16,6,8,18,24,26,23,14,30,2,1,0,1,1,3,0,1,True,133.33,60.0,200.0,-4.17,27.78,1,-50.0,1.0,200.0,1.0,0,0
SN54505427,Male,2020,5.6,Disability_Non-disable,0,105,105,2,1,2,2,2,24,40,0,0,12,24,25,24,28,31,28,26,2,5,2,3,2,5,2,2,False,66.67,0.0,108.33,29.17,24.0,0,150.0,50.0,150.0,0.0,1,1
SN46416119,Female,2020,5.6,Disability_Non-disable,0,109,109,3,3,2,0,0,48,55,0,0,22,23,30,32,30,31,47,48,3,2,1,2,1,2,2,1,False,14.58,0.0,36.36,-3.12,3.33,0,-33.33,100.0,100.0,-50.0,0,1
SN18194280,Female,2017,5.6,Disability_Non-disable,0,102,102,4,3,1,0,0,27,44,1,1,12,13,21,19,23,30,27,32,1,5,1,2,2,2,2,1,False,62.96,0.0,75.0,57.89,42.86,0,400.0,100.0,0.0,-50.0,0,1
SN78637935,Female,2016,5.6,Disability_Non-disable,0,101,101,2,2,2,1,1,25,40,0,3,14,18,23,30,30,29,15,34,3,2,2,2,1,4,2,2,False,60.0,3.0,64.29,-3.33,26.09,0,-33.33,0.0,300.0,0.0,0,1
SN36755401,Male,2017,5.0,Disability_Non-disable,0,97,97,3,1,1,0,0,14,23,7,12,6,5,17,13,15,16,11,28,1,1,1,1,1,2,1,0,True,64.29,71.43,183.33,23.08,-5.88,1,0.0,0.0,100.0,-100.0,1,1
